datetime,num_orders
4/12/2018 4:00,6
4/12/2018 4:10,5
4/12/2018 4:20,7
4/12/2018 4:30,6
4/12/2018 4:40,4
4/12/2018 4:50,2
4/12/2018 5:00,1
4/12/2018 5:10,2
4/12/2018 5:20,0
4/12/2018 5:30,0
4/12/2018 5:40,0
4/12/2018 5:50,0
4/12/2018 6:00,0
4/12/2018 6:10,0
4/12/2018 6:20,0
4/12/2018 6:30,0
4/12/2018 6:40,0
4/12/2018 6:50,2
4/12/2018 7:00,1
4/12/2018 7:10,0
4/12/2018 7:20,0
4/12/2018 7:30,0
4/12/2018 7:40,2
4/12/2018 7:50,2
4/12/2018 8:00,8
4/12/2018 8:10,15
4/12/2018 8:20,11
4/12/2018 8:30,9
4/12/2018 8:40,10
4/12/2018 8:50,14
4/12/2018 9:00,18
4/12/2018 9:10,10
4/12/2018 9:20,15
4/12/2018 9:30,11
4/12/2018 9:40,9
4/12/2018 9:50,15
4/12/2018 10:00,23
4/12/2018 10:10,16
4/12/2018 10:20,7
4/12/2018 10:30,19
4/12/2018 10:40,21
4/12/2018 10:50,17
4/12/2018 11:00,13
4/12/2018 11:10,10
4/12/2018 11:20,18
4/12/2018 11:30,9
4/12/2018 11:40,12
4/12/2018 11:50,12
4/12/2018 12:00,8
4/12/2018 12:10,4
4/12/2018 12:20,6
4/12/2018 12:30,11
4/12/2018 12:40,7
4/12/2018 12:50,5
4/12/2018 13:00,7
4/12/2018 13:10,12
4/12/2018 13:20,8
4/12/2018 13:30,13
4/12/2018 13:40,14
4/12/2018 13:50,7
4/12/2018 14:00,20
4/12/2018 14:10,13
4/12/2018 14:20,11
4/12/2018 14:30,14
4/12/2018 14:40,10
4/12/2018 14:50,8
4/12/2018 15:00,11
4/12/2018 15:10,10
4/12/2018 15:20,12
4/12/2018 15:30,15
4/12/2018 15:40,10
4/12/2018 15:50,14
4/12/2018 16:00,19
4/12/2018 16:10,25
4/12/2018 16:20,22
4/12/2018 16:30,22
4/12/2018 16:40,17
4/12/2018 16:50,14
4/12/2018 17:00,9
4/12/2018 17:10,10
4/12/2018 17:20,9
4/12/2018 17:30,7
4/12/2018 17:40,3
4/12/2018 17:50,8
4/12/2018 18:00,11
4/12/2018 18:10,10
4/12/2018 18:20,11
4/12/2018 18:30,11
4/12/2018 18:40,12
4/12/2018 18:50,11
4/12/2018 19:00,8
4/12/2018 19:10,11
4/12/2018 19:20,4
4/12/2018 19:30,3
4/12/2018 19:40,9
4/12/2018 19:50,13
4/12/2018 20:00,7
4/12/2018 20:10,8
4/12/2018 20:20,7
4/12/2018 20:30,9
4/12/2018 20:40,9
4/12/2018 20:50,15
4/12/2018 21:00,14
4/12/2018 21:10,16
4/12/2018 21:20,9
4/12/2018 21:30,11
4/12/2018 21:40,9
4/12/2018 21:50,9
4/12/2018 22:00,7
4/12/2018 22:10,12
4/12/2018 22:20,13
4/12/2018 22:30,16
4/12/2018 22:40,15
4/12/2018 22:50,20
4/12/2018 23:00,19
4/12/2018 23:10,11
4/12/2018 23:20,14
4/12/2018 23:30,25
4/12/2018 23:40,9
4/12/2018 23:50,10
4/13/2018 0:00,15
4/13/2018 0:10,16
4/13/2018 0:20,20
4/13/2018 0:30,20
4/13/2018 0:40,23
4/13/2018 0:50,19
4/13/2018 1:00,17
4/13/2018 1:10,12
4/13/2018 1:20,9
4/13/2018 1:30,4
4/13/2018 1:40,5
4/13/2018 1:50,20
4/13/2018 2:00,9
4/13/2018 2:10,8
4/13/2018 2:20,7
4/13/2018 2:30,5
4/13/2018 2:40,5
4/13/2018 2:50,5
4/13/2018 3:00,11
4/13/2018 3:10,13
4/13/2018 3:20,15
4/13/2018 3:30,4
4/13/2018 3:40,18
4/13/2018 3:50,12
4/13/2018 4:00,5
4/13/2018 4:10,8
4/13/2018 4:20,16
4/13/2018 4:30,11
4/13/2018 4:40,12
4/13/2018 4:50,7
4/13/2018 5:00,5
4/13/2018 5:10,4
4/13/2018 5:20,0
4/13/2018 5:30,2
4/13/2018 5:40,4
4/13/2018 5:50,11
4/13/2018 6:00,8
4/13/2018 6:10,0
4/13/2018 6:20,1
4/13/2018 6:30,0
4/13/2018 6:40,0
4/13/2018 6:50,0
4/13/2018 7:00,1
4/13/2018 7:10,0
4/13/2018 7:20,7
4/13/2018 7:30,11
4/13/2018 7:40,9
4/13/2018 7:50,10
4/13/2018 8:00,10
4/13/2018 8:10,5
4/13/2018 8:20,13
4/13/2018 8:30,11
4/13/2018 8:40,7
4/13/2018 8:50,14
4/13/2018 9:00,9
4/13/2018 9:10,4
4/13/2018 9:20,6
4/13/2018 9:30,7
4/13/2018 9:40,11
4/13/2018 9:50,9
4/13/2018 10:00,25
4/13/2018 10:10,11
4/13/2018 10:20,12
4/13/2018 10:30,19
4/13/2018 10:40,20
4/13/2018 10:50,17
4/13/2018 11:00,14
4/13/2018 11:10,10
4/13/2018 11:20,19
4/13/2018 11:30,14
4/13/2018 11:40,7
4/13/2018 11:50,5
4/13/2018 12:00,17
4/13/2018 12:10,10
4/13/2018 12:20,5
4/13/2018 12:30,5
4/13/2018 12:40,5
4/13/2018 12:50,5
4/13/2018 13:00,6
4/13/2018 13:10,9
4/13/2018 13:20,17
4/13/2018 13:30,9
4/13/2018 13:40,4
4/13/2018 13:50,2
4/13/2018 14:00,5
4/13/2018 14:10,14
4/13/2018 14:20,10
4/13/2018 14:30,8
4/13/2018 14:40,9
4/13/2018 14:50,11
4/13/2018 15:00,9
4/13/2018 15:10,11
4/13/2018 15:20,9
4/13/2018 15:30,20
4/13/2018 15:40,18
4/13/2018 15:50,21
4/13/2018 16:00,15
4/13/2018 16:10,10
4/13/2018 16:20,15
4/13/2018 16:30,19
4/13/2018 16:40,20
4/13/2018 16:50,16
4/13/2018 17:00,15
4/13/2018 17:10,15
4/13/2018 17:20,17
4/13/2018 17:30,6
4/13/2018 17:40,6
4/13/2018 17:50,12
4/13/2018 18:00,17
4/13/2018 18:10,11
4/13/2018 18:20,20
4/13/2018 18:30,5
4/13/2018 18:40,12
4/13/2018 18:50,8
4/13/2018 19:00,16
4/13/2018 19:10,15
4/13/2018 19:20,8
4/13/2018 19:30,8
4/13/2018 19:40,21
4/13/2018 19:50,12
4/13/2018 20:00,13
4/13/2018 20:10,14
4/13/2018 20:20,23
4/13/2018 20:30,18
4/13/2018 20:40,24
4/13/2018 20:50,14
4/13/2018 21:00,10
4/13/2018 21:10,9
4/13/2018 21:20,12
4/13/2018 21:30,21
4/13/2018 21:40,12
4/13/2018 21:50,20
4/13/2018 22:00,13
4/13/2018 22:10,27
4/13/2018 22:20,27
4/13/2018 22:30,17
4/13/2018 22:40,23
4/13/2018 22:50,21
4/13/2018 23:00,27
4/13/2018 23:10,13
4/13/2018 23:20,10
4/13/2018 23:30,12
4/13/2018 23:40,16
4/13/2018 23:50,27
4/14/2018 0:00,19
4/14/2018 0:10,21
4/14/2018 0:20,19
4/14/2018 0:30,30
4/14/2018 0:40,25
4/14/2018 0:50,39
4/14/2018 1:00,21
4/14/2018 1:10,17
4/14/2018 1:20,16
4/14/2018 1:30,17
4/14/2018 1:40,15
4/14/2018 1:50,18
4/14/2018 2:00,16
4/14/2018 2:10,11
4/14/2018 2:20,5
4/14/2018 2:30,3
4/14/2018 2:40,12
4/14/2018 2:50,5
4/14/2018 3:00,10
4/14/2018 3:10,2
4/14/2018 3:20,6
4/14/2018 3:30,17
4/14/2018 3:40,17
4/14/2018 3:50,23
4/14/2018 4:00,14
4/14/2018 4:10,11
4/14/2018 4:20,4
4/14/2018 4:30,8
4/14/2018 4:40,11
4/14/2018 4:50,14
4/14/2018 5:00,8
4/14/2018 5:10,1
4/14/2018 5:20,1
4/14/2018 5:30,2
4/14/2018 5:40,1
4/14/2018 5:50,3
4/14/2018 6:00,1
4/14/2018 6:10,10
4/14/2018 6:20,2
4/14/2018 6:30,1
4/14/2018 6:40,0
4/14/2018 6:50,0
4/14/2018 7:00,1
4/14/2018 7:10,2
4/14/2018 7:20,6
4/14/2018 7:30,10
4/14/2018 7:40,7
4/14/2018 7:50,14
4/14/2018 8:00,20
4/14/2018 8:10,15
4/14/2018 8:20,14
4/14/2018 8:30,11
4/14/2018 8:40,12
4/14/2018 8:50,12
4/14/2018 9:00,13
4/14/2018 9:10,15
4/14/2018 9:20,7
4/14/2018 9:30,11
4/14/2018 9:40,5
4/14/2018 9:50,11
4/14/2018 10:00,11
4/14/2018 10:10,1
4/14/2018 10:20,8
4/14/2018 10:30,9
4/14/2018 10:40,10
4/14/2018 10:50,19
4/14/2018 11:00,19
4/14/2018 11:10,18
4/14/2018 11:20,10
4/14/2018 11:30,16
4/14/2018 11:40,3
4/14/2018 11:50,7
4/14/2018 12:00,5
4/14/2018 12:10,9
4/14/2018 12:20,4
4/14/2018 12:30,6
4/14/2018 12:40,3
4/14/2018 12:50,4
4/14/2018 13:00,4
4/14/2018 13:10,12
4/14/2018 13:20,9
4/14/2018 13:30,10
4/14/2018 13:40,12
4/14/2018 13:50,15
4/14/2018 14:00,15
4/14/2018 14:10,11
4/14/2018 14:20,5
4/14/2018 14:30,12
4/14/2018 14:40,11
4/14/2018 14:50,17
4/14/2018 15:00,11
4/14/2018 15:10,5
4/14/2018 15:20,5
4/14/2018 15:30,9
4/14/2018 15:40,25
4/14/2018 15:50,10
4/14/2018 16:00,15
4/14/2018 16:10,26
4/14/2018 16:20,19
4/14/2018 16:30,7
4/14/2018 16:40,15
4/14/2018 16:50,13
4/14/2018 17:00,13
4/14/2018 17:10,9
4/14/2018 17:20,4
4/14/2018 17:30,3
4/14/2018 17:40,8
4/14/2018 17:50,6
4/14/2018 18:00,5
4/14/2018 18:10,5
4/14/2018 18:20,13
4/14/2018 18:30,14
4/14/2018 18:40,15
4/14/2018 18:50,9
4/14/2018 19:00,17
4/14/2018 19:10,17
4/14/2018 19:20,17
4/14/2018 19:30,20
4/14/2018 19:40,24
4/14/2018 19:50,15
4/14/2018 20:00,6
4/14/2018 20:10,1
4/14/2018 20:20,6
4/14/2018 20:30,7
4/14/2018 20:40,6
4/14/2018 20:50,16
4/14/2018 21:00,5
4/14/2018 21:10,11
4/14/2018 21:20,5
4/14/2018 21:30,5
4/14/2018 21:40,2
4/14/2018 21:50,4
4/14/2018 22:00,16
4/14/2018 22:10,6
4/14/2018 22:20,19
4/14/2018 22:30,7
4/14/2018 22:40,18
4/14/2018 22:50,18
4/14/2018 23:00,19
4/14/2018 23:10,5
4/14/2018 23:20,3
4/14/2018 23:30,5
4/14/2018 23:40,4
4/14/2018 23:50,12
4/15/2018 0:00,13
4/15/2018 0:10,18
4/15/2018 0:20,17
4/15/2018 0:30,24
4/15/2018 0:40,15
4/15/2018 0:50,19
4/15/2018 1:00,15
4/15/2018 1:10,8
4/15/2018 1:20,5
4/15/2018 1:30,1
4/15/2018 1:40,1
4/15/2018 1:50,3
4/15/2018 2:00,4
4/15/2018 2:10,11
4/15/2018 2:20,11
4/15/2018 2:30,5
4/15/2018 2:40,10
4/15/2018 2:50,13
4/15/2018 3:00,17
4/15/2018 3:10,17
4/15/2018 3:20,9
4/15/2018 3:30,12
4/15/2018 3:40,14
4/15/2018 3:50,13
4/15/2018 4:00,1
4/15/2018 4:10,2
4/15/2018 4:20,3
4/15/2018 4:30,0
4/15/2018 4:40,5
4/15/2018 4:50,4
4/15/2018 5:00,8
4/15/2018 5:10,3
4/15/2018 5:20,1
4/15/2018 5:30,4
4/15/2018 5:40,5
4/15/2018 5:50,5
4/15/2018 6:00,6
4/15/2018 6:10,0
4/15/2018 6:20,2
4/15/2018 6:30,0
4/15/2018 6:40,0
4/15/2018 6:50,0
4/15/2018 7:00,0
4/15/2018 7:10,2
4/15/2018 7:20,0
4/15/2018 7:30,1
4/15/2018 7:40,2
4/15/2018 7:50,1
4/15/2018 8:00,5
4/15/2018 8:10,10
4/15/2018 8:20,3
4/15/2018 8:30,10
4/15/2018 8:40,13
4/15/2018 8:50,8
4/15/2018 9:00,17
4/15/2018 9:10,10
4/15/2018 9:20,3
4/15/2018 9:30,5
4/15/2018 9:40,9
4/15/2018 9:50,12
4/15/2018 10:00,10
4/15/2018 10:10,9
4/15/2018 10:20,4
4/15/2018 10:30,5
4/15/2018 10:40,7
4/15/2018 10:50,10
4/15/2018 11:00,16
4/15/2018 11:10,5
4/15/2018 11:20,4
4/15/2018 11:30,9
4/15/2018 11:40,8
4/15/2018 11:50,6
4/15/2018 12:00,2
4/15/2018 12:10,6
4/15/2018 12:20,7
4/15/2018 12:30,8
4/15/2018 12:40,6
4/15/2018 12:50,6
4/15/2018 13:00,11
4/15/2018 13:10,5
4/15/2018 13:20,7
4/15/2018 13:30,10
4/15/2018 13:40,6
4/15/2018 13:50,4
4/15/2018 14:00,5
4/15/2018 14:10,4
4/15/2018 14:20,4
4/15/2018 14:30,6
4/15/2018 14:40,11
4/15/2018 14:50,16
4/15/2018 15:00,14
4/15/2018 15:10,21
4/15/2018 15:20,8
4/15/2018 15:30,5
4/15/2018 15:40,7
4/15/2018 15:50,9
4/15/2018 16:00,11
4/15/2018 16:10,13
4/15/2018 16:20,21
4/15/2018 16:30,20
4/15/2018 16:40,14
4/15/2018 16:50,13
4/15/2018 17:00,9
4/15/2018 17:10,5
4/15/2018 17:20,6
4/15/2018 17:30,3
4/15/2018 17:40,6
4/15/2018 17:50,9
4/15/2018 18:00,3
4/15/2018 18:10,4
4/15/2018 18:20,13
4/15/2018 18:30,7
4/15/2018 18:40,14
4/15/2018 18:50,15
4/15/2018 19:00,18
4/15/2018 19:10,16
4/15/2018 19:20,12
4/15/2018 19:30,19
4/15/2018 19:40,15
4/15/2018 19:50,17
4/15/2018 20:00,14
4/15/2018 20:10,11
4/15/2018 20:20,9
4/15/2018 20:30,5
4/15/2018 20:40,11
4/15/2018 20:50,16
4/15/2018 21:00,26
4/15/2018 21:10,10
4/15/2018 21:20,12
4/15/2018 21:30,13
4/15/2018 21:40,19
4/15/2018 21:50,14
4/15/2018 22:00,16
4/15/2018 22:10,13
4/15/2018 22:20,15
4/15/2018 22:30,23
4/15/2018 22:40,25
4/15/2018 22:50,12
4/15/2018 23:00,12
4/15/2018 23:10,19
4/15/2018 23:20,19
4/15/2018 23:30,18
4/15/2018 23:40,28
4/15/2018 23:50,23
4/16/2018 0:00,35
4/16/2018 0:10,23
4/16/2018 0:20,25
4/16/2018 0:30,25
4/16/2018 0:40,30
4/16/2018 0:50,27
4/16/2018 1:00,25
4/16/2018 1:10,27
4/16/2018 1:20,16
4/16/2018 1:30,11
4/16/2018 1:40,10
4/16/2018 1:50,20
4/16/2018 2:00,23
4/16/2018 2:10,27
4/16/2018 2:20,5
4/16/2018 2:30,5
4/16/2018 2:40,11
4/16/2018 2:50,8
4/16/2018 3:00,15
4/16/2018 3:10,8
4/16/2018 3:20,6
4/16/2018 3:30,13
4/16/2018 3:40,17
4/16/2018 3:50,18
4/16/2018 4:00,4
4/16/2018 4:10,6
4/16/2018 4:20,4
4/16/2018 4:30,7
4/16/2018 4:40,6
4/16/2018 4:50,10
4/16/2018 5:00,10
4/16/2018 5:10,5
4/16/2018 5:20,2
4/16/2018 5:30,6
4/16/2018 5:40,5
4/16/2018 5:50,3
4/16/2018 6:00,2
4/16/2018 6:10,4
4/16/2018 6:20,4
4/16/2018 6:30,3
4/16/2018 6:40,0
4/16/2018 6:50,0
4/16/2018 7:00,1
4/16/2018 7:10,1
4/16/2018 7:20,0
4/16/2018 7:30,3
4/16/2018 7:40,8
4/16/2018 7:50,9
4/16/2018 8:00,10
4/16/2018 8:10,7
4/16/2018 8:20,9
4/16/2018 8:30,18
4/16/2018 8:40,13
4/16/2018 8:50,12
4/16/2018 9:00,11
4/16/2018 9:10,14
4/16/2018 9:20,10
4/16/2018 9:30,13
4/16/2018 9:40,9
4/16/2018 9:50,15
4/16/2018 10:00,35
4/16/2018 10:10,29
4/16/2018 10:20,19
4/16/2018 10:30,20
4/16/2018 10:40,19
4/16/2018 10:50,16
4/16/2018 11:00,14
4/16/2018 11:10,11
4/16/2018 11:20,11
4/16/2018 11:30,14
4/16/2018 11:40,13
4/16/2018 11:50,18
4/16/2018 12:00,17
4/16/2018 12:10,14
4/16/2018 12:20,4
4/16/2018 12:30,7
4/16/2018 12:40,2
4/16/2018 12:50,8
4/16/2018 13:00,11
4/16/2018 13:10,18
4/16/2018 13:20,19
4/16/2018 13:30,12
4/16/2018 13:40,5
4/16/2018 13:50,9
4/16/2018 14:00,8
4/16/2018 14:10,12
4/16/2018 14:20,12
4/16/2018 14:30,12
4/16/2018 14:40,9
4/16/2018 14:50,5
4/16/2018 15:00,13
4/16/2018 15:10,7
4/16/2018 15:20,10
4/16/2018 15:30,14
4/16/2018 15:40,12
4/16/2018 15:50,15
4/16/2018 16:00,21
4/16/2018 16:10,24
4/16/2018 16:20,19
4/16/2018 16:30,16
4/16/2018 16:40,13
4/16/2018 16:50,11
4/16/2018 17:00,8
4/16/2018 17:10,13
4/16/2018 17:20,11
4/16/2018 17:30,11
4/16/2018 17:40,8
4/16/2018 17:50,8
4/16/2018 18:00,12
4/16/2018 18:10,8
4/16/2018 18:20,11
4/16/2018 18:30,10
4/16/2018 18:40,10
4/16/2018 18:50,12
4/16/2018 19:00,8
4/16/2018 19:10,16
4/16/2018 19:20,8
4/16/2018 19:30,12
4/16/2018 19:40,12
4/16/2018 19:50,8
4/16/2018 20:00,16
4/16/2018 20:10,10
4/16/2018 20:20,12
4/16/2018 20:30,14
4/16/2018 20:40,14
4/16/2018 20:50,9
4/16/2018 21:00,18
4/16/2018 21:10,8
4/16/2018 21:20,4
4/16/2018 21:30,4
4/16/2018 21:40,7
4/16/2018 21:50,6
4/16/2018 22:00,6
4/16/2018 22:10,8
4/16/2018 22:20,3
4/16/2018 22:30,14
4/16/2018 22:40,16
4/16/2018 22:50,26
4/16/2018 23:00,22
4/16/2018 23:10,16
4/16/2018 23:20,11
4/16/2018 23:30,5
4/16/2018 23:40,11
4/16/2018 23:50,15
4/17/2018 0:00,16
4/17/2018 0:10,12
4/17/2018 0:20,9
4/17/2018 0:30,15
4/17/2018 0:40,20
4/17/2018 0:50,13
4/17/2018 1:00,11
4/17/2018 1:10,6
4/17/2018 1:20,11
4/17/2018 1:30,12
4/17/2018 1:40,24
4/17/2018 1:50,14
4/17/2018 2:00,14
4/17/2018 2:10,10
4/17/2018 2:20,18
4/17/2018 2:30,10
4/17/2018 2:40,10
4/17/2018 2:50,6
4/17/2018 3:00,9
4/17/2018 3:10,4
4/17/2018 3:20,4
4/17/2018 3:30,8
4/17/2018 3:40,7
4/17/2018 3:50,7
4/17/2018 4:00,9
4/17/2018 4:10,12
4/17/2018 4:20,4
4/17/2018 4:30,6
4/17/2018 4:40,0
4/17/2018 4:50,7
4/17/2018 5:00,2
4/17/2018 5:10,1
4/17/2018 5:20,0
4/17/2018 5:30,0
4/17/2018 5:40,0
4/17/2018 5:50,1
4/17/2018 6:00,1
4/17/2018 6:10,1
4/17/2018 6:20,0
4/17/2018 6:30,0
4/17/2018 6:40,2
4/17/2018 6:50,2
4/17/2018 7:00,5
4/17/2018 7:10,6
4/17/2018 7:20,0
4/17/2018 7:30,3
4/17/2018 7:40,7
4/17/2018 7:50,12
4/17/2018 8:00,11
4/17/2018 8:10,15
4/17/2018 8:20,18
4/17/2018 8:30,10
4/17/2018 8:40,7
4/17/2018 8:50,13
4/17/2018 9:00,7
4/17/2018 9:10,5
4/17/2018 9:20,7
4/17/2018 9:30,8
4/17/2018 9:40,5
4/17/2018 9:50,12
4/17/2018 10:00,9
4/17/2018 10:10,9
4/17/2018 10:20,8
4/17/2018 10:30,10
4/17/2018 10:40,21
4/17/2018 10:50,25
4/17/2018 11:00,25
4/17/2018 11:10,20
4/17/2018 11:20,13
4/17/2018 11:30,9
4/17/2018 11:40,6
4/17/2018 11:50,5
4/17/2018 12:00,7
4/17/2018 12:10,4
4/17/2018 12:20,7
4/17/2018 12:30,5
4/17/2018 12:40,4
4/17/2018 12:50,5
4/17/2018 13:00,7
4/17/2018 13:10,6
4/17/2018 13:20,12
4/17/2018 13:30,12
4/17/2018 13:40,9
4/17/2018 13:50,11
4/17/2018 14:00,9
4/17/2018 14:10,6
4/17/2018 14:20,13
4/17/2018 14:30,5
4/17/2018 14:40,8
4/17/2018 14:50,5
4/17/2018 15:00,6
4/17/2018 15:10,9
4/17/2018 15:20,5
4/17/2018 15:30,10
4/17/2018 15:40,7
4/17/2018 15:50,22
4/17/2018 16:00,12
4/17/2018 16:10,15
4/17/2018 16:20,14
4/17/2018 16:30,17
4/17/2018 16:40,23
4/17/2018 16:50,17
4/17/2018 17:00,18
4/17/2018 17:10,8
4/17/2018 17:20,7
4/17/2018 17:30,5
4/17/2018 17:40,8
4/17/2018 17:50,5
4/17/2018 18:00,6
4/17/2018 18:10,6
4/17/2018 18:20,11
4/17/2018 18:30,7
4/17/2018 18:40,9
4/17/2018 18:50,10
4/17/2018 19:00,11
4/17/2018 19:10,19
4/17/2018 19:20,11
4/17/2018 19:30,13
4/17/2018 19:40,11
4/17/2018 19:50,6
4/17/2018 20:00,7
4/17/2018 20:10,14
4/17/2018 20:20,19
4/17/2018 20:30,12
4/17/2018 20:40,15
4/17/2018 20:50,15
4/17/2018 21:00,17
4/17/2018 21:10,17
4/17/2018 21:20,10
4/17/2018 21:30,12
4/17/2018 21:40,16
4/17/2018 21:50,8
4/17/2018 22:00,8
4/17/2018 22:10,6
4/17/2018 22:20,13
4/17/2018 22:30,12
4/17/2018 22:40,18
4/17/2018 22:50,14
4/17/2018 23:00,11
4/17/2018 23:10,15
4/17/2018 23:20,17
4/17/2018 23:30,11
4/17/2018 23:40,12
4/17/2018 23:50,18
4/18/2018 0:00,11
4/18/2018 0:10,10
4/18/2018 0:20,11
4/18/2018 0:30,16
4/18/2018 0:40,16
4/18/2018 0:50,20
4/18/2018 1:00,20
4/18/2018 1:10,19
4/18/2018 1:20,5
4/18/2018 1:30,4
4/18/2018 1:40,5
4/18/2018 1:50,4
4/18/2018 2:00,11
4/18/2018 2:10,25
4/18/2018 2:20,26
4/18/2018 2:30,10
4/18/2018 2:40,7
4/18/2018 2:50,12
4/18/2018 3:00,18
4/18/2018 3:10,10
4/18/2018 3:20,10
4/18/2018 3:30,20
4/18/2018 3:40,21
4/18/2018 3:50,10
4/18/2018 4:00,5
4/18/2018 4:10,2
4/18/2018 4:20,6
4/18/2018 4:30,4
4/18/2018 4:40,7
4/18/2018 4:50,8
4/18/2018 5:00,6
4/18/2018 5:10,2
4/18/2018 5:20,3
4/18/2018 5:30,0
4/18/2018 5:40,2
4/18/2018 5:50,2
4/18/2018 6:00,2
4/18/2018 6:10,4
4/18/2018 6:20,4
4/18/2018 6:30,2
4/18/2018 6:40,2
4/18/2018 6:50,0
4/18/2018 7:00,1
4/18/2018 7:10,0
4/18/2018 7:20,3
4/18/2018 7:30,1
4/18/2018 7:40,9
4/18/2018 7:50,16
4/18/2018 8:00,14
4/18/2018 8:10,15
4/18/2018 8:20,17
4/18/2018 8:30,13
4/18/2018 8:40,4
4/18/2018 8:50,10
4/18/2018 9:00,3
4/18/2018 9:10,17
4/18/2018 9:20,4
4/18/2018 9:30,16
4/18/2018 9:40,16
4/18/2018 9:50,23
4/18/2018 10:00,24
4/18/2018 10:10,13
4/18/2018 10:20,8
4/18/2018 10:30,17
4/18/2018 10:40,12
4/18/2018 10:50,10
4/18/2018 11:00,10
4/18/2018 11:10,10
4/18/2018 11:20,10
4/18/2018 11:30,10
4/18/2018 11:40,7
4/18/2018 11:50,16
4/18/2018 12:00,15
4/18/2018 12:10,12
4/18/2018 12:20,8
4/18/2018 12:30,6
4/18/2018 12:40,1
4/18/2018 12:50,12
4/18/2018 13:00,21
4/18/2018 13:10,13
4/18/2018 13:20,10
4/18/2018 13:30,10
4/18/2018 13:40,5
4/18/2018 13:50,4
4/18/2018 14:00,8
4/18/2018 14:10,3
4/18/2018 14:20,6
4/18/2018 14:30,8
4/18/2018 14:40,16
4/18/2018 14:50,14
4/18/2018 15:00,11
4/18/2018 15:10,10
4/18/2018 15:20,8
4/18/2018 15:30,16
4/18/2018 15:40,14
4/18/2018 15:50,15
4/18/2018 16:00,17
4/18/2018 16:10,21
4/18/2018 16:20,17
4/18/2018 16:30,21
4/18/2018 16:40,17
4/18/2018 16:50,8
4/18/2018 17:00,10
4/18/2018 17:10,4
4/18/2018 17:20,6
4/18/2018 17:30,6
4/18/2018 17:40,9
4/18/2018 17:50,9
4/18/2018 18:00,10
4/18/2018 18:10,4
4/18/2018 18:20,6
4/18/2018 18:30,6
4/18/2018 18:40,7
4/18/2018 18:50,9
4/18/2018 19:00,11
4/18/2018 19:10,7
4/18/2018 19:20,18
4/18/2018 19:30,10
4/18/2018 19:40,17
4/18/2018 19:50,4
4/18/2018 20:00,10
4/18/2018 20:10,7
4/18/2018 20:20,14
4/18/2018 20:30,13
4/18/2018 20:40,5
4/18/2018 20:50,4
4/18/2018 21:00,11
4/18/2018 21:10,22
4/18/2018 21:20,25
4/18/2018 21:30,17
4/18/2018 21:40,11
4/18/2018 21:50,12
4/18/2018 22:00,5
4/18/2018 22:10,11
4/18/2018 22:20,16
4/18/2018 22:30,16
4/18/2018 22:40,14
4/18/2018 22:50,15
4/18/2018 23:00,23
4/18/2018 23:10,26
4/18/2018 23:20,15
4/18/2018 23:30,16
4/18/2018 23:40,24
4/18/2018 23:50,38
4/19/2018 0:00,29
4/19/2018 0:10,25
4/19/2018 0:20,26
4/19/2018 0:30,23
4/19/2018 0:40,39
4/19/2018 0:50,17
4/19/2018 1:00,8
4/19/2018 1:10,2
4/19/2018 1:20,1
4/19/2018 1:30,1
4/19/2018 1:40,6
4/19/2018 1:50,19
4/19/2018 2:00,17
4/19/2018 2:10,28
4/19/2018 2:20,23
4/19/2018 2:30,9
4/19/2018 2:40,6
4/19/2018 2:50,11
4/19/2018 3:00,7
4/19/2018 3:10,9
4/19/2018 3:20,16
4/19/2018 3:30,23
4/19/2018 3:40,30
4/19/2018 3:50,18
4/19/2018 4:00,5
4/19/2018 4:10,1
4/19/2018 4:20,2
4/19/2018 4:30,14
4/19/2018 4:40,11
4/19/2018 4:50,8
4/19/2018 5:00,12
4/19/2018 5:10,6
4/19/2018 5:20,1
4/19/2018 5:30,2
4/19/2018 5:40,2
4/19/2018 5:50,1
4/19/2018 6:00,1
4/19/2018 6:10,2
4/19/2018 6:20,0
4/19/2018 6:30,0
4/19/2018 6:40,0
4/19/2018 6:50,0
4/19/2018 7:00,0
4/19/2018 7:10,1
4/19/2018 7:20,0
4/19/2018 7:30,2
4/19/2018 7:40,4
4/19/2018 7:50,19
4/19/2018 8:00,16
4/19/2018 8:10,15
4/19/2018 8:20,11
4/19/2018 8:30,8
4/19/2018 8:40,6
4/19/2018 8:50,12
4/19/2018 9:00,13
4/19/2018 9:10,12
4/19/2018 9:20,4
4/19/2018 9:30,6
4/19/2018 9:40,13
4/19/2018 9:50,14
4/19/2018 10:00,10
4/19/2018 10:10,14
4/19/2018 10:20,9
4/19/2018 10:30,13
4/19/2018 10:40,14
4/19/2018 10:50,12
4/19/2018 11:00,11
4/19/2018 11:10,9
4/19/2018 11:20,6
4/19/2018 11:30,12
4/19/2018 11:40,5
4/19/2018 11:50,7
4/19/2018 12:00,6
4/19/2018 12:10,10
4/19/2018 12:20,5
4/19/2018 12:30,7
4/19/2018 12:40,8
4/19/2018 12:50,9
4/19/2018 13:00,12
4/19/2018 13:10,10
4/19/2018 13:20,5
4/19/2018 13:30,2
4/19/2018 13:40,6
4/19/2018 13:50,7
4/19/2018 14:00,5
4/19/2018 14:10,6
4/19/2018 14:20,7
4/19/2018 14:30,8
4/19/2018 14:40,8
4/19/2018 14:50,4
4/19/2018 15:00,6
4/19/2018 15:10,15
